Q45,Q46,Q57,Q184,Q218,Q254,source,tsne_x,tsne_y,tsne_x_3d,tsne_y_3d,tsne_z_3d
3.0,2.0,1.0,10.0,1.0,2.0,Survey,37.964413,53.664555,12.874407,10.806946,-9.841315
2.0,2.0,1.0,7.0,2.0,2.0,Survey,-4.974733,14.445585,-0.7839536,4.565364,0.17494872
1.0,1.0,1.0,8.0,3.0,2.0,Survey,17.097672,8.3417,6.9958935,1.9284868,12.703597
1.0,2.0,2.0,5.0,2.0,1.0,Survey,-30.022385,-38.03337,-11.68232,-10.073166,8.755437
1.0,2.0,2.0,7.0,3.0,2.0,Survey,-3.5759134,3.365754,-0.7454345,1.6820495,9.506357
2.0,2.0,1.0,10.0,1.0,2.0,Survey,58.893547,22.654007,23.396576,8.529224,3.058732
2.0,3.0,2.0,9.0,1.0,1.0,Survey,44.636436,-29.677256,12.177883,-2.5655315,-12.369003
3.0,2.0,1.0,7.0,1.0,1.0,Survey,0.6752858,-42.749058,0.09193303,-8.568827,-9.195051
1.0,1.0,1.0,10.0,1.0,1.0,Survey,62.20433,-29.490564,18.4769,-10.66585,9.68492
1.0,2.0,1.0,5.0,1.0,1.0,Survey,-49.306564,-31.114706,-17.926403,-11.976664,-3.0868807
3.0,1.0,1.0,8.0,1.0,1.0,Survey,15.445757,-45.559414,6.4689584,-10.392531,-8.005082
2.0,2.0,2.0,5.0,1.0,3.0,Survey,-33.254635,26.739775,-11.093324,9.462103,-0.9731309
2.0,2.0,2.0,5.0,2.0,1.0,Survey,-24.035751,-17.71862,-9.153069,-6.8950834,4.7999463
2.0,1.0,1.0,9.0,3.0,2.0,Survey,27.620522,4.1676764,7.93037,1.9884604,2.4971588
2.0,2.0,1.0,1.0,2.0,1.0,Survey,-71.195465,-2.5740767,-25.458366,-0.6521116,1.3675635
1.0,1.0,1.0,7.0,1.0,1.0,Survey,-8.725611,-53.055218,-0.7497724,-16.923693,-5.5590014
3.0,2.0,1.0,6.0,2.0,3.0,Survey,-21.93419,12.480207,-6.7716274,6.1408086,1.0502955
1.0,1.0,2.0,8.0,2.0,1.0,Survey,23.875772,-28.418697,6.2159534,-10.738981,5.1311812
2.0,1.0,2.0,5.0,1.0,2.0,Survey,-40.33431,25.783644,-13.790408,11.445471,-7.808117
1.0,2.0,1.0,8.0,2.0,1.0,Survey,18.78363,-31.705965,7.859641,-8.190039,9.906347
1.0,2.0,1.0,3.0,1.0,2.0,Survey,-57.694866,5.2881284,-17.791737,-1.9736512,-2.2418964
1.0,2.0,2.0,1.0,3.0,3.0,Survey,-79.25703,13.594632,-26.162716,4.0486,7.266396
1.0,3.0,2.0,1.0,2.0,1.0,Survey,-78.55597,6.282862,-29.909464,4.6889176,1.9457774
2.0,1.0,1.0,7.0,1.0,2.0,Survey,-5.1757956,20.859776,-1.2676394,0.9559175,-3.641047
3.0,2.0,2.0,10.0,1.0,1.0,Survey,62.009583,-4.0599213,16.565367,-1.8233979,-8.8836565
2.0,1.0,2.0,8.0,3.0,2.0,Survey,14.084877,6.5492187,4.3615046,2.4227688,6.26781
1.0,2.0,2.0,5.0,1.0,1.0,Survey,-57.454544,-25.810612,-18.526466,-11.023789,-10.805258
2.0,3.0,2.0,8.0,3.0,2.0,Survey,12.298332,17.277365,3.4631028,2.2981377,-2.4109845
2.0,2.0,1.0,10.0,1.0,1.0,Survey,78.11664,-7.524432,25.030012,-2.3675904,-2.419857
1.0,2.0,2.0,7.0,2.0,1.0,Survey,-0.6660157,-19.047924,-0.7619388,-9.0433655,6.5929356
3.0,2.0,2.0,5.0,2.0,1.0,Survey,-27.036833,-15.283146,-9.100985,-4.0768924,3.4149466
1.0,2.0,2.0,5.0,2.0,2.0,Survey,-35.142693,3.4849174,-11.790245,6.1569657,10.647353
1.0,2.0,1.0,9.0,1.0,4.0,Survey,24.360859,42.323475,12.334061,15.446035,2.3256319
2.0,2.0,2.0,6.0,1.0,2.0,Survey,-22.279617,25.076818,-8.383678,9.876781,-8.198526
2.0,2.0,1.0,9.0,1.0,1.0,Survey,48.441376,-48.011955,15.595529,-14.502451,-9.553377
3.0,3.0,2.0,4.0,1.0,4.0,Survey,-30.597593,28.323017,-8.993471,11.805984,-0.7543969
2.0,3.0,2.0,4.0,2.0,3.0,Survey,-41.218018,8.30502,-14.947517,6.1221614,4.483475
3.0,2.0,2.0,10.0,2.0,2.0,Survey,38.866623,14.734339,13.8466835,3.266105,-1.156822
1.0,2.0,2.0,6.0,2.0,2.0,Survey,-16.396652,6.3085093,-5.4435253,5.2962775,9.48327
2.0,2.0,2.0,4.0,1.0,2.0,Survey,-46.904125,9.269196,-15.496379,6.8478928,-4.147733
3.0,1.0,2.0,1.0,1.0,2.0,Survey,-60.772915,13.823373,-21.4731,5.652326,-0.37702647
1.0,1.0,1.0,1.0,1.0,1.0,Survey,-77.8995,-2.2002568,-28.15425,-1.9149938,-2.8291612
2.0,1.0,2.0,1.0,2.0,1.0,Survey,-82.50459,0.6180962,-28.873146,-0.21859477,1.4126369
3.0,2.0,1.0,9.0,1.0,2.0,Survey,26.825693,33.47541,10.09491,6.7405205,-5.3642383
2.0,2.0,1.0,10.0,1.0,5.0,Survey,26.975277,47.415615,11.963032,14.281905,-0.7011885
2.0,2.0,1.0,7.0,2.0,1.0,Survey,1.8597084,-34.427853,-0.723303,-10.912568,-1.2687061
2.0,2.0,2.0,10.0,1.0,2.0,Survey,50.553036,35.459023,21.562918,13.603704,-1.6287688
2.0,2.0,1.0,8.0,1.0,5.0,Survey,22.549417,44.61686,8.299619,14.379046,-2.019954
2.0,4.0,2.0,4.0,2.0,2.0,Survey,-42.403145,7.084247,-14.356676,4.2880607,4.9928355
3.0,2.0,1.0,10.0,2.0,3.0,Survey,35.82026,14.1326475,11.667616,5.8814077,-0.61160517
1.0,3.0,2.0,1.0,2.0,1.0,Survey,-78.55621,6.2829156,-29.909575,4.6889567,1.9458402
1.0,2.0,2.0,8.0,1.0,2.0,Survey,-2.071406,57.81661,5.899079,11.840046,13.004682
2.0,2.0,1.0,10.0,1.0,2.0,Survey,58.893547,22.654007,23.396576,8.529224,3.058732
3.0,2.0,2.0,1.0,1.0,3.0,Survey,-61.09964,16.327599,-20.78337,6.8787065,1.3165212
1.0,1.0,1.0,9.0,2.0,2.0,Survey,27.070654,7.201079,10.152424,3.4337916,13.284653
2.0,2.0,1.0,5.0,1.0,2.0,Survey,-30.71229,17.435839,-11.129288,4.6009407,-3.5597904
1.0,1.0,2.0,7.0,1.0,1.0,Survey,-9.64902,-50.66364,0.7443309,-19.24554,-4.895321
2.0,2.0,2.0,1.0,1.0,1.0,Survey,-71.827126,3.5871131,-26.567177,2.6437423,-1.5058153
1.0,2.0,2.0,8.0,2.0,1.0,Survey,21.611874,-24.478537,4.4037147,-7.481426,13.614592
2.0,2.0,2.0,8.0,1.0,2.0,Survey,6.528884,37.070274,5.1078534,7.9667344,-12.5571995
1.0,2.0,2.0,10.0,1.0,2.0,Survey,43.68062,22.086641,14.784037,10.61122,11.089341
2.0,2.0,2.0,8.0,1.0,1.0,Survey,21.155542,-59.418835,7.281192,-5.561481,-17.006924
2.0,2.0,2.0,10.0,1.0,2.0,Survey,51.011753,37.38342,22.18434,13.674438,-2.1977663
1.0,1.0,2.0,10.0,2.0,2.0,Survey,39.720974,6.181859,14.728019,5.5990996,10.271456
2.0,1.0,2.0,8.0,1.0,2.0,Survey,5.865729,40.978672,4.306778,10.903757,-14.342996
2.0,1.0,2.0,7.0,1.0,2.0,Survey,-9.392877,35.005795,-4.073552,10.719682,-13.679764
1.0,1.0,2.0,5.0,2.0,1.0,Survey,-32.17118,-35.120144,-10.579916,-12.048898,5.1757007
2.0,1.0,2.0,10.0,1.0,2.0,Survey,49.013382,32.122387,20.930145,15.116796,1.596252
1.0,3.0,1.0,7.0,2.0,4.0,Survey,-22.7828,33.169724,-4.2946005,9.826665,5.4896517
2.0,2.0,2.0,9.0,1.0,2.0,Survey,41.152306,33.710335,18.224743,18.83764,2.1905384
1.0,3.0,2.0,9.0,1.0,1.0,Survey,46.52748,-31.844393,15.990958,-13.080374,3.5335498
1.0,2.0,2.0,10.0,2.0,2.0,Survey,41.184944,4.599921,13.751405,5.3158526,7.9346175
2.0,2.0,1.0,3.0,1.0,2.0,Survey,-55.07475,6.6056747,-18.029066,1.0550852,-1.4410968
1.0,2.0,1.0,10.0,3.0,1.0,Survey,43.887424,-9.621664,14.423461,-2.8216646,7.9236474
1.0,2.0,1.0,9.0,1.0,2.0,Survey,32.751945,25.869524,11.290691,9.78574,16.70719
2.0,2.0,2.0,10.0,1.0,3.0,Survey,34.628006,41.96203,16.210703,13.11045,-1.6635218
2.0,2.0,2.0,5.0,3.0,5.0,Survey,-27.93096,35.21638,-8.479833,9.548758,4.4585967
1.0,2.0,1.0,2.0,2.0,2.0,Survey,-68.33309,11.329038,-23.469822,0.8676287,8.308458
2.0,2.0,2.0,6.0,3.0,1.0,Survey,-19.615381,-21.984812,-4.575482,-4.7627106,7.519797
2.0,1.0,2.0,10.0,2.0,1.0,Survey,53.535263,-17.24459,17.821447,-5.1144457,4.216099
2.0,3.0,2.0,8.0,1.0,3.0,Survey,10.57607,33.686306,6.83957,14.23103,-5.564623
1.0,2.0,2.0,10.0,1.0,2.0,Survey,44.211803,22.601576,14.675303,11.459023,11.440662
2.0,2.0,1.0,2.0,1.0,2.0,Survey,-61.66736,10.175643,-20.277878,2.3443577,-1.2174454
2.0,2.0,2.0,8.0,2.0,2.0,Survey,8.6909485,18.957155,3.150213,6.8729706,-5.2949696
1.0,1.0,1.0,9.0,2.0,1.0,Survey,40.871708,-17.433369,12.580589,-7.8320327,6.6638517
1.0,1.0,1.0,10.0,3.0,1.0,Survey,45.41287,-13.546572,14.794896,-4.623637,5.986646
1.0,2.0,1.0,10.0,2.0,1.0,Survey,46.368446,-8.10667,15.596507,-3.9199982,10.236987
2.0,2.0,1.0,3.0,2.0,2.0,Survey,-52.855686,3.522025,-16.22821,1.2705144,0.69608754
2.0,2.0,1.0,9.0,1.0,1.0,Survey,48.247757,-48.64601,15.495558,-15.116421,-8.955621
2.0,3.0,2.0,10.0,1.0,1.0,Survey,61.36719,3.0247068,20.396626,2.2931376,-5.673897
1.0,2.0,2.0,10.0,2.0,1.0,Survey,43.21963,-4.179791,18.5255,-2.051695,8.3215275
2.0,1.0,2.0,5.0,1.0,2.0,Survey,-40.33431,25.783644,-13.790408,11.445471,-7.808117
2.0,1.0,2.0,7.0,2.0,4.0,Survey,-22.552147,35.07147,-0.6098586,7.872488,4.338832
2.0,2.0,2.0,6.0,2.0,2.0,Survey,-19.104298,3.0194435,-5.297067,2.4168346,4.4539223
3.0,2.0,2.0,10.0,2.0,1.0,Survey,57.237278,-3.173949,15.275152,1.3959632,-1.3432019
2.0,2.0,1.0,8.0,1.0,2.0,Survey,18.642252,37.101803,2.257589,16.388617,1.1724617
3.0,3.0,1.0,6.0,1.0,2.0,Survey,-20.83951,21.4412,-7.402142,6.883277,-5.6154966
1.0,1.0,1.0,9.0,2.0,1.0,Survey,40.871346,-17.433876,12.58038,-7.8323126,6.663903
3.0,2.0,1.0,7.0,2.0,2.0,Survey,-4.046193,12.205521,-0.8677384,2.066177,0.7448629
2.0,2.0,1.0,3.0,2.0,1.0,Survey,-55.512085,-3.7820497,-20.18698,-1.8835777,1.467834
1.0,3.0,1.0,1.0,2.0,2.0,Survey,-73.645,12.198762,-27.210754,6.0047545,2.4414966
1.0,1.0,1.0,6.0,1.0,1.0,Survey,-13.426278,-46.94651,-9.81897,-14.279383,-5.7099843
1.0,2.0,2.0,5.0,1.0,2.0,Survey,-42.705647,19.061182,-14.808202,5.849516,-11.296581
1.0,1.0,2.0,10.0,1.0,2.0,Survey,40.55693,20.269981,15.317702,7.256627,11.996623
2.0,3.0,2.0,5.0,2.0,2.0,Survey,-27.501905,3.8125014,-12.518695,3.8937325,5.0082793
1.0,2.0,1.0,7.0,2.0,3.0,Survey,-6.8109474,9.93555,-3.440677,9.076025,6.4703965
2.0,2.0,1.0,10.0,1.0,2.0,Survey,59.06709,23.183784,22.486477,8.441343,4.7346992
1.0,2.0,2.0,3.0,1.0,2.0,Survey,-56.40824,3.1545298,-17.051752,-2.9312346,-0.1578819
1.0,2.0,2.0,10.0,3.0,2.0,Survey,40.256004,2.8055375,13.763685,4.023304,5.998054
1.0,1.0,1.0,10.0,2.0,1.0,Survey,46.774715,-15.952528,16.142347,-6.7488055,7.450312
1.0,2.0,2.0,5.0,1.0,2.0,Survey,-43.061287,18.052355,-15.025139,4.822616,-11.913762
3.0,3.0,2.0,9.0,2.0,1.0,Survey,22.83815,-9.988113,12.968296,-0.43800214,-3.1864414
2.0,2.0,1.0,9.0,1.0,2.0,Survey,31.737293,32.060173,9.366812,15.285122,5.5362654
2.0,2.0,1.0,3.0,2.0,3.0,Survey,-52.57473,4.051629,-15.504575,1.7179857,0.82915074
1.0,1.0,1.0,8.0,1.0,1.0,Survey,28.156452,-44.795383,8.486099,-15.524948,8.69668
1.0,3.0,2.0,7.0,1.0,2.0,Survey,-4.9854546,41.757526,-5.172305,14.176487,-8.392
2.0,2.0,1.0,8.0,3.0,1.0,Survey,10.971593,-31.130514,6.091615,-2.4222903,5.797101
1.0,3.0,2.0,3.0,1.0,1.0,Survey,-58.3707,-12.759591,-20.53071,-6.466286,-1.3679875
2.0,2.0,2.0,10.0,1.0,2.0,Survey,48.64674,37.16218,20.024,14.071428,-2.4103537
2.0,2.0,1.0,6.0,2.0,1.0,Survey,-11.530211,-36.543125,-4.951553,-9.312068,-1.8056891
2.0,3.0,1.0,9.0,2.0,3.0,Survey,27.779673,14.353426,8.944464,7.089318,0.7974949
3.0,1.0,1.0,10.0,3.0,1.0,Survey,53.230095,-12.290149,15.595577,-3.780893,1.4953717
1.0,1.0,2.0,10.0,1.0,1.0,Survey,56.227737,-26.825232,21.115683,-6.8469405,11.300621
2.0,2.0,2.0,1.0,1.0,1.0,Survey,-71.81573,3.6157343,-26.456642,2.7536147,-1.5850892
1.0,2.0,2.0,9.0,1.0,3.0,Survey,39.565533,24.778664,9.997475,8.078288,10.523981
2.0,2.0,1.0,10.0,1.0,4.0,Survey,28.736206,47.737637,13.023292,13.626231,0.027371308
1.0,2.0,1.0,7.0,3.0,2.0,Survey,-6.649068,4.4530315,-2.0244746,0.48544344,11.548054
1.0,2.0,2.0,8.0,1.0,2.0,Survey,-2.7013152,56.49405,5.5959654,11.9404545,11.901155
3.0,2.0,2.0,10.0,3.0,1.0,Survey,55.69712,-3.8645031,14.983458,1.0984689,0.31706145
2.0,2.0,2.0,8.0,1.0,2.0,Survey,6.380171,37.263203,5.900748,8.839547,-12.338244
2.0,2.0,1.0,10.0,2.0,1.0,Survey,53.396477,-7.863204,19.300776,-2.8130155,1.6901417
3.0,2.0,1.0,10.0,1.0,1.0,Survey,65.94676,-10.6987095,17.78424,-4.2293677,-4.348837
1.0,1.0,1.0,10.0,1.0,1.0,Survey,61.917694,-28.629242,18.786072,-9.802922,9.012723
3.0,2.0,2.0,10.0,3.0,4.0,Survey,36.442284,12.165067,12.414604,6.150941,1.2420237
1.0,2.0,2.0,4.0,1.0,1.0,Survey,-55.747623,-19.363401,-18.287218,-8.415098,-6.979543
1.0,4.0,1.0,8.0,3.0,2.0,Survey,15.881947,16.602945,4.863354,-6.125212,7.924152
2.0,3.0,2.0,8.0,2.0,3.0,Survey,11.7759075,16.572332,2.5049803,6.133372,6.1887155
1.0,1.0,1.0,5.0,1.0,1.0,Survey,-46.39704,-26.48631,-13.261485,-12.68046,-4.2315526
1.0,1.0,1.0,10.0,1.0,2.0,Survey,51.5888,18.058498,19.231846,6.911704,10.7739315
1.0,2.0,1.0,7.0,1.0,2.0,Survey,-10.491424,17.933529,-4.8390093,-1.8215668,-8.396856
1.0,2.0,2.0,1.0,2.0,2.0,Survey,-75.115685,14.15237,-27.07097,6.745785,5.183129
2.0,3.0,2.0,9.0,1.0,1.0,Survey,44.656387,-29.66845,12.173864,-2.5487468,-12.367494
1.0,2.0,2.0,3.0,2.0,2.0,Survey,-54.638958,0.82549345,-16.851404,-1.5633311,3.035304
1.0,2.0,2.0,4.0,1.0,3.0,Survey,-40.573135,20.860271,-13.231553,9.920071,1.2445855
1.0,3.0,2.0,1.0,1.0,1.0,Survey,-77.06737,4.509524,-30.128428,4.5647645,-0.37100133
2.0,2.0,2.0,8.0,1.0,1.0,Survey,21.79165,-60.472393,7.5585933,-5.2807355,-17.256056
2.0,1.0,1.0,10.0,1.0,1.0,Survey,64.86398,-21.135735,18.504944,-10.655921,-2.52978
2.0,2.0,2.0,10.0,1.0,2.0,Survey,48.716114,37.97926,19.73021,13.930932,-3.4189339
2.0,2.0,1.0,10.0,1.0,2.0,Survey,59.021362,21.441584,23.97178,7.3369126,4.7142544
1.0,2.0,1.0,8.0,3.0,1.0,Survey,13.870351,-28.337877,7.220115,-4.0866284,8.739139
2.0,1.0,1.0,7.0,1.0,1.0,Survey,-4.8810244,-49.69108,0.95120865,-13.244513,-7.0687027
1.0,2.0,2.0,5.0,2.0,1.0,Survey,-29.95549,-37.966553,-11.809076,-10.220728,9.0088625
2.0,2.0,1.0,8.0,2.0,1.0,Survey,11.35159,-36.106586,6.6002083,-9.765689,-1.9900231
1.0,2.0,2.0,1.0,3.0,1.0,Survey,-83.01466,6.8974953,-29.739756,2.2068906,5.1726594
1.0,2.0,1.0,8.0,2.0,2.0,Survey,20.094616,11.365387,3.944446,2.6579292,14.688567
3.0,1.0,2.0,1.0,1.0,2.0,Survey,-60.770866,13.822969,-21.472582,5.6522756,-0.37817243
1.0,1.0,2.0,4.0,1.0,1.0,Survey,-53.193676,-20.841145,-15.97659,-9.771415,-7.225191
2.0,2.0,2.0,8.0,3.0,1.0,Survey,14.503234,-21.35575,4.760413,-3.3338587,3.914662
1.0,1.0,1.0,1.0,1.0,1.0,Survey,-77.89669,-2.2022202,-28.153671,-1.9156901,-2.8277795
2.0,2.0,2.0,1.0,3.0,2.0,Survey,-77.14336,10.080397,-25.89848,2.9034362,4.7466054
1.0,1.0,1.0,9.0,1.0,1.0,Survey,38.521908,-40.274498,14.30681,-13.170772,8.637914
1.0,2.0,1.0,7.0,1.0,2.0,Survey,-10.791959,17.981382,-4.756373,-1.7341553,-8.858633
2.0,2.0,1.0,6.0,3.0,2.0,Survey,-13.377158,2.063406,-6.0926676,0.23070043,8.750126
2.0,2.0,1.0,6.0,1.0,2.0,Survey,-20.507006,18.150677,-6.7005844,4.1311054,-4.5834665
2.0,2.0,1.0,10.0,1.0,2.0,Survey,59.06709,23.183784,22.486477,8.441343,4.7346992
1.0,2.0,1.0,8.0,1.0,2.0,Survey,12.367679,56.64222,4.795887,5.8130555,18.763065
2.0,2.0,1.0,10.0,1.0,1.0,Survey,79.08822,-8.934606,25.70481,-4.153976,-0.7794888
2.0,2.0,1.0,7.0,1.0,3.0,Survey,-7.889737,22.276731,-2.0402393,0.013931905,-5.7793775
1.0,2.0,2.0,10.0,3.0,1.0,Survey,41.410355,-7.106874,15.831012,-1.2845595,6.898034
2.0,2.0,2.0,3.0,2.0,2.0,Survey,-51.913616,1.6914107,-17.617046,1.0475967,3.2495148
1.0,2.0,1.0,9.0,1.0,1.0,Survey,44.628445,-42.64792,16.674286,-16.42288,6.5744534
1.0,2.0,2.0,5.0,2.0,2.0,Survey,-34.662,4.1165605,-11.474561,6.1283493,10.504707
2.0,2.0,1.0,10.0,3.0,1.0,Survey,51.512512,-9.689433,16.933659,-1.933472,2.625321
3.0,3.0,2.0,5.0,1.0,4.0,Survey,-30.311102,28.580902,-9.035238,11.342197,-0.50522137
2.0,2.0,1.0,8.0,2.0,3.0,Survey,24.399744,13.599628,7.01952,6.9699526,1.338017
3.0,2.0,2.0,8.0,1.0,3.0,Survey,12.541662,37.795284,7.1210284,11.84537,-4.402686
1.0,2.0,2.0,1.0,2.0,1.0,Survey,-80.73468,4.155081,-31.632782,2.622783,2.3300385
1.0,2.0,2.0,7.0,3.0,2.0,Survey,-3.575724,3.3655877,-0.74539846,1.6816087,9.506857
1.0,3.0,1.0,3.0,1.0,1.0,Survey,-57.720337,-11.408735,-19.981909,-5.2207227,-1.2098798
1.0,3.0,1.0,3.0,2.0,1.0,Survey,-57.599197,-3.1961193,-20.312077,-4.2376,0.88033974
1.0,2.0,2.0,4.0,3.0,4.0,Survey,-29.345194,36.09773,-9.779138,9.867408,5.513766
3.0,3.0,2.0,8.0,1.0,2.0,Survey,11.800805,28.618628,5.883941,2.0576563,-11.0083885
1.0,2.0,1.0,7.0,1.0,1.0,Survey,-13.923042,-54.819496,-3.1276357,-17.921904,-9.334214
3.0,2.0,2.0,5.0,1.0,2.0,Survey,-30.762268,23.579155,-10.531986,9.253125,-4.340864
2.0,3.0,2.0,9.0,3.0,4.0,Survey,35.243546,11.051409,11.311193,7.191608,2.5683653
2.0,1.0,1.0,8.0,2.0,1.0,Survey,16.421492,-39.48402,9.131975,-9.42717,1.5393108
1.0,2.0,1.0,4.0,1.0,1.0,Survey,-54.12821,-16.098658,-17.7041,-7.7609143,-3.754854
2.0,2.0,1.0,9.0,3.0,2.0,Survey,26.98919,3.2591012,7.3716407,2.4904087,3.2217622
1.0,1.0,1.0,10.0,1.0,1.0,Survey,61.917694,-28.629242,18.786072,-9.802922,9.012723
1.0,2.0,1.0,9.0,2.0,1.0,Survey,36.968567,-14.166982,11.753961,-6.1541843,9.81549
2.0,3.0,2.0,7.0,1.0,1.0,Survey,-3.6282856,-10.439943,1.6161736,-0.11869149,-14.1253805
1.0,2.0,1.0,10.0,2.0,2.0,Survey,45.02721,3.0693305,16.717884,5.182258,6.846281
1.0,2.0,2.0,9.0,2.0,1.0,Survey,35.347904,-9.664951,14.403537,-10.699569,4.0800824
2.0,3.0,2.0,6.0,1.0,3.0,Survey,-24.46495,21.672632,-9.7460785,7.6321435,-8.11411
1.0,2.0,2.0,10.0,1.0,1.0,Survey,53.699238,-33.538242,23.658005,-4.353671,9.55796
3.0,2.0,1.0,5.0,1.0,2.0,Survey,-28.447046,18.062994,-10.603413,6.623024,-3.5481768
2.0,2.0,1.0,10.0,1.0,2.0,Survey,60.376602,23.738892,24.120363,7.468969,3.8887837
1.0,1.0,1.0,7.0,1.0,1.0,Survey,-8.921185,-53.176014,-0.7623492,-17.30128,-5.4426823
3.0,1.0,1.0,6.0,1.0,1.0,Survey,-6.810583,-43.152275,-3.979318,-8.960138,-7.2936873
1.0,2.0,2.0,7.0,2.0,2.0,Survey,1.7237917,7.8615646,-1.4147302,6.8166313,10.914139
2.0,2.0,1.0,4.0,1.0,1.0,Survey,-47.644314,-13.651068,-14.632379,-6.1509132,-4.835544
1.0,2.0,1.0,9.0,2.0,1.0,Survey,36.968567,-14.166982,11.753961,-6.1541843,9.81549
2.0,2.0,2.0,7.0,3.0,2.0,Survey,-1.4082742,4.823735,-0.8209992,0.8282495,6.672731
1.0,2.0,2.0,9.0,2.0,3.0,Survey,35.6363,5.722107,9.788043,6.178271,9.249895
1.0,1.0,1.0,6.0,3.0,2.0,Survey,-10.35921,4.6129556,-5.1621494,-0.8464689,12.603996
1.0,2.0,1.0,7.0,1.0,1.0,Survey,-13.923042,-54.819496,-3.1276357,-17.921904,-9.334214
1.0,2.0,1.0,8.0,2.0,2.0,Survey,20.021965,11.094295,3.6913514,2.6018136,14.241458
2.0,2.0,2.0,5.0,1.0,1.0,Survey,-37.105003,-11.88243,-13.36393,-6.6230845,-11.057866
2.0,2.0,1.0,7.0,1.0,2.0,Survey,-9.641348,24.86699,-1.9390193,1.9215325,-7.758873
2.0,2.0,1.0,10.0,2.0,2.0,Survey,50.308502,10.694606,19.405352,4.597505,3.987987
2.0,3.0,1.0,5.0,2.0,1.0,Survey,-34.512238,-21.777273,-7.5451746,-6.0353394,-0.534111
2.0,2.0,1.0,3.0,1.0,2.0,Survey,-55.07777,6.606891,-18.03148,1.0580106,-1.4378266
1.0,3.0,1.0,5.0,1.0,2.0,Survey,-37.855835,15.818645,-12.235345,3.820418,-7.771556
1.0,2.0,2.0,1.0,2.0,2.0,Survey,-75.11396,14.152704,-27.067928,6.74491,5.1815047
2.0,2.0,2.0,10.0,2.0,1.0,Survey,53.26659,-2.2303894,17.754986,0.47181967,0.3718311
2.0,2.0,1.0,6.0,1.0,1.0,Survey,-9.571525,-41.803734,-5.402066,-11.133503,-7.9406376
1.0,1.0,1.0,5.0,1.0,1.0,Survey,-46.39588,-26.484669,-13.25879,-12.673043,-4.238666
1.0,2.0,2.0,5.0,1.0,1.0,Survey,-56.91,-26.302599,-18.280787,-11.035756,-10.184674
1.0,1.0,2.0,9.0,1.0,2.0,Survey,37.393375,22.363668,11.690589,7.275694,13.037699
1.0,3.0,2.0,1.0,1.0,3.0,Survey,-64.175,20.251528,-22.537498,9.773009,2.8641298
1.0,3.0,1.0,9.0,1.0,2.0,Survey,34.722023,27.341173,11.283678,11.110728,15.18199
1.0,2.0,1.0,1.0,1.0,2.0,Survey,-70.21946,21.0179,-24.181574,9.406932,-1.4879162
3.0,3.0,2.0,9.0,1.0,3.0,Survey,38.85749,43.09338,13.629136,9.390619,-2.5584028
1.0,2.0,1.0,8.0,2.0,1.0,Survey,18.792168,-31.69784,8.130007,-7.976433,10.197126
1.0,2.0,2.0,5.0,2.0,2.0,Survey,-34.77475,3.1497974,-11.879366,6.59102,10.910712
1.0,1.0,1.0,10.0,2.0,1.0,Survey,46.77777,-15.952587,16.159138,-6.752763,7.4326205
2.0,2.0,1.0,10.0,1.0,2.0,Survey,58.356827,22.220886,22.955927,7.828386,5.1212215
2.0,2.0,2.0,10.0,1.0,2.0,Survey,48.64674,37.16218,20.024,14.071428,-2.4103537
2.0,1.0,2.0,7.0,1.0,2.0,Survey,-9.392871,35.00586,-4.073548,10.719689,-13.679705
2.0,2.0,2.0,10.0,1.0,1.0,Survey,66.73256,4.178669,22.367834,-0.8734926,-9.890699
1.0,2.0,2.0,6.0,2.0,1.0,Survey,-13.402029,-22.36514,-5.1985335,-11.20424,7.6714635
1.0,2.0,1.0,7.0,1.0,2.0,Survey,-10.182161,18.30865,-4.776644,-2.2853596,-9.171761
2.0,2.0,1.0,9.0,1.0,2.0,Survey,31.210543,32.19391,8.909526,15.454881,5.7462397
1.0,1.0,1.0,1.0,1.0,2.0,Survey,-73.44676,20.88859,-26.490112,9.276141,-2.7918277
2.0,1.0,2.0,5.0,3.0,2.0,Survey,-30.060808,-2.0848305,-12.588549,0.29898,8.216164
2.0,2.0,1.0,5.0,1.0,1.0,Survey,-44.142864,-17.444199,-11.413752,-6.0057793,-5.352515
1.0,2.0,1.0,6.0,1.0,2.0,Survey,-15.768645,17.3081,-7.8639894,1.3870183,-8.681812
1.0,1.0,2.0,8.0,1.0,1.0,Survey,27.795727,-49.5742,8.121507,-15.21049,4.866098
1.0,2.0,2.0,5.0,1.0,2.0,Survey,-42.606575,18.851942,-14.165719,5.7726517,-11.807416
2.0,2.0,2.0,6.0,3.0,2.0,Survey,-15.643672,1.0255935,-4.785358,0.5895338,6.932668
2.0,2.0,1.0,10.0,1.0,1.0,Survey,80.30235,-8.614976,26.057611,-2.8665266,-0.31227788
3.0,2.0,2.0,10.0,1.0,4.0,Survey,29.359154,45.189457,12.762028,12.623324,-2.5640733
3.0,2.0,1.0,9.0,1.0,2.0,Survey,26.828362,33.45345,10.099781,6.455458,-5.391691
2.0,3.0,2.0,8.0,2.0,2.0,Survey,12.610411,18.10369,3.303907,3.4120424,-3.0658088
2.0,2.0,1.0,10.0,1.0,1.0,Survey,81.529526,-9.369337,27.324207,-2.446229,-0.64325625
2.0,3.0,1.0,8.0,1.0,2.0,Survey,15.026077,33.594692,4.9099674,13.599289,3.70806
